term,source,date,title,url,verified,snippet
outfits,chroniclingamerica,1830-02-17,"Image 2 of Daily national intelligencer (Washington City [D.C.]), February 17, 1830",http://www.loc.gov/resource/sn83026172/1830-02-17/ed-1/?sp=2,True,"are now about to appropriate. The bill proposes to give\nOne hundred and eighty thousand dollars for the salaries\nand. outfits of our diplomatic agents, and for the contin\ngent expenses of the several missions. Let us compare\nthis sum with what"
outfits,chroniclingamerica,1832-07-06,"Image 1 of Wilmington expositor (Wilmington, Del.), July 6, 1832",http://www.loc.gov/resource/sn88053122/1832-07-06/ed-1/?sp=1,True,"ok his seat,\nMr. CLAYTON, of Delaware, said the\nclasses in the bill under consideration pro\nvided 36,000 dollars for outfits of Ministers of\nto Great Britain, France, and Russia, nnd a\ntnade no distinction between the missions to\nthose sever"
outfits,chroniclingamerica,1830-03-13,"Image 3 of Daily national intelligencer (Washington City [D.C.]), March 13, 1830",http://www.loc.gov/resource/sn83026172/1830-03-13/ed-1/?sp=3,True,", as the report promised,\nbut to send out other full ministers in their stead, at sala\nries of 9,000 dollars, besides outfits of 9,000 dollars more\nto each. These outfits, as well as those of our new min\nisters to England and France, had been "
outfits,chroniclingamerica,1832-07-05,"Image 2 of Delaware advertiser & star (Wilmington, Del.), July 5, 1832",http://www.loc.gov/resource/sn88053023/1832-07-05/ed-1/?sp=2,True,"ry cases, hut to the\nexistence of any right in the President\nto put his hand in this part of the strong j\nbox to pay outfits of ministers appoint-!\ned by him to fill vacancies created for\nparty purposes. In the year 1829, our\nto whole diplom"
outfits,chroniclingamerica,1828-02-21,"Image 2 of Daily national intelligencer (Washington City [D.C.]), February 21, 1828",http://www.loc.gov/resource/sn83026172/1828-02-21/ed-1/?sp=2,True,"nUnited States. If I shall not establish this proposition, I\nhave never been more mistaken in my life.\nIn relation to outfits to be granted to public Ministers,\nall the acts of Congress which preceded that of the Ist\nMay, 1810, spoke the same "
outfits,chroniclingamerica,1827-05-18,"Image 2 of Delaware journal (Wilmington [Del.]), May 18, 1827",http://www.loc.gov/resource/sn83025530/1827-05-18/ed-1/?sp=2,True,"g diplomatic agents abroad, a clear\nsaving to the government accrues of more than\n$81,000 for one year's salaries and outfits; and of\n40,000 dollars in salaries each year thereafter,\ni fmaking a total ol 201,000 in tour years.) During j\nj Mr."
outfits,chroniclingamerica,1832-04-16,"Image 2 of Daily national intelligencer (Washington City [D.C.]), April 16, 1832",http://www.loc.gov/resource/sn83026172/1832-04-16/ed-1/?sp=2,True,"e.\nOUTFIT TO FRANCE.\nMr. MILLER moved to-strikeout the word \u201cFrance,\u201d\nin tire clause appropriating certain outfits, and also to\nchange the amount of appropriation from 36,000 to\n27,000 dollars, so .as to strike out the appropriation"
outfits,chroniclingamerica,1830-05-01,"Image 3 of Daily national intelligencer (Washington City [D.C.]), May 1, 1830",http://www.loc.gov/resource/sn83026172/1830-05-01/ed-1/?sp=3,False,
outfits,chroniclingamerica,1827-02-22,"Image 2 of Daily national intelligencer (Washington City [D.C.]), February 22, 1827",http://www.loc.gov/resource/sn83026172/1827-02-22/ed-1/?sp=2,True,"recur\nring to the act, it will be found that such is not its charac\nter. It appropriates specifically. First, for the outfits of\ntwo Ministers, eighteen thousand dollars. Second, for\nthe salaries of the Ministers, eighteen thousand dollars.\nT"
outfits,chroniclingamerica,1830-06-23,"Image 2 of Daily national intelligencer (Washington City [D.C.]), June 23, 1830",http://www.loc.gov/resource/sn83026172/1830-06-23/ed-1/?sp=2,True,"as mis\ntaken.\u201d Sir said Mr. F., lct me ask what is specific\n\u201cSalaries to Ministers and Charge des Affaires: outfits to\nMinisters and Chargd des Affaires, and for contingent\nexpenses,\u201d each specified by itself\u2014and this not s"
outfits,chroniclingamerica,1832-05-15,"Image 4 of Richmond enquirer (Richmond, Va.), May 15, 1832",http://www.loc.gov/resource/sn84024735/1832-05-15/ed-1/?sp=4,True,"documents necessary for the discharge of oilicial\nduty. There is no surplus of that fund applicable to the\npayment ol outfits. The contingent fund of foreign in\ntercourse, amounting to $30,000, was the only one from\nwhich this outfit could bet"
outfits,chroniclingamerica,1830-02-17,"Image 2 of The Massachusetts spy, and Worcester County advertiser ([Worcester, Mass.]), February 17, 1830",http://www.loc.gov/resource/sn83021206/1830-02-17/ed-1/?sp=2,True,"we\nhave condemned Are we, in the first year of\nj reform, to do tho very thing we have once cen\nsured It appears that outfits have been taken\nj this year from the contingent fund. I do not\nJ complain because they do this, hut because they\nJ d"
outfits,chroniclingamerica,1827-02-23,"Image 2 of Daily national intelligencer (Washington City [D.C.]), February 23, 1827",http://www.loc.gov/resource/sn83026172/1827-02-23/ed-1/?sp=2,True,"hese expenses were in lieu of outfit, but not so in the\ncase of Mr. Clay and Mr, Adams; they both received their\nfull outfits and salary, which the law declares shall be as\ncompensation for all personal services and expenses;\u201d and\nin addi"
outfits,chroniclingamerica,1832-06-16,"Image 2 of Daily national intelligencer (Washington City [D.C.]), June 16, 1832",http://www.loc.gov/resource/sn83026172/1832-06-16/ed-1/?sp=2,False,
outfits,chroniclingamerica,1801-12-03,"Image 2 of Republican gazette (Concord, N.H.), December 3, 1801",http://www.loc.gov/resource/sn84022876/1801-12-03/ed-1/?sp=2,True," appointed Mr. Murray to the Haggle\ntake his fon's place, also with an Outfit of ,000\ndollars Making thru 9000 dollar Outfits, for\ntwo stationary foreign ministers Though\nMr. Adams may have managed this business\nwith much wisdom and diferetio"
outfits,chroniclingamerica,1829-04-25,"Image 3 of New-Hampshire statesman and Concord register (Concord, N.H.), April 25, 1829",http://www.loc.gov/resource/sn84022929/1829-04-25/ed-1/?sp=3,True,"18the waves into post and\n\u2018office, hurrahing for Jackson, Reform,\nand Retrenchment down with profhga\ncy, double outfits,\u201d and billiard tabies,\u201d\nand the East ream, fitted up and bonght\nwith the p:.ople\u2019s money Even poor old"
outfits,chroniclingamerica,1828-02-14,"Image 2 of Daily national intelligencer (Washington City [D.C.]), February 14, 1828",http://www.loc.gov/resource/sn83026172/1828-02-14/ed-1/?sp=2,False,
outfits,chroniclingamerica,1832-05-09,"Image 2 of Daily national intelligencer (Washington City [D.C.]), May 9, 1832",http://www.loc.gov/resource/sn83026172/1832-05-09/ed-1/?sp=2,True,"to have put rite same construction upon the Legisla\ntive course in 1829, when an appropriation had been\nmoved for the outfits of new Ministers, and negatived\nYet the Ministers had been sent, and their outfits taken\nout of tke Diplomatic fund.\"
outfits,chroniclingamerica,1832-04-30,"Image 2 of Daily national intelligencer (Washington City [D.C.]), April 30, 1832",http://www.loc.gov/resource/sn83026172/1832-04-30/ed-1/?sp=2,True," Foreign Relations, out of\nwhat fund the salaries of the new Ministers had been paid\nin 1829 Were not the expenses of outfits and salaries\npaid then And out of what fund had they been paid\nMr. ARCHER replied that he did not recollect what\narr"
outfits,chroniclingamerica,1830-02-18,"Image 1 of Lynchburg Virginian (Lynchburg [Va.]), February 18, 1830",http://www.loc.gov/resource/sn84024649/1830-02-18/ed-1/?sp=1,True,"ients\nmade of !M nisters about t*i return, converting\nti.eir S*c alary s into Charges, and allotting\nthem $4,500 for outfits am in one cam* this\nhad been done only lo relurn. But this was a\nquestion toi the people lo se'th* The Exec,\nutivo w"
outfits,chroniclingamerica,1825-02-18,"Image 2 of Constitutional Whig (Richmond, Va.), February 18, 1825",http://www.loc.gov/resource/sn83045110/1825-02-18/ed-1/?sp=2,True,"al\nmost fui gotten by all.\nIn Mr. Alotiroe\u2019s diplomatic account, tv ill be\nfound an item, peihajslhe first, for outfits to\nParis, lOUU. Ej-pta nation of' this item. The\nexplanations will he made in relation to the items\nintroduced into "
outfits,chroniclingamerica,1833-08-16,"Image 3 of Delaware State journal, advertiser and star (Wilmington, Del.), August 16, 1833",http://www.loc.gov/resource/sn85042477/1833-08-16/ed-1/?sp=3,True,"clay. and was abused\nmercy, for the appointment of two ministers\nto England, and the wasteful expenditure of\nto\ntwo outfits.\nHow stands the case now, in the aera of re\nform and economy? How, indeed!\u2014Like the\nfigures in a m igic lanthor"
outfits,chroniclingamerica,1832-04-21,"Image 2 of Daily national intelligencer (Washington City [D.C.]), April 21, 1832",http://www.loc.gov/resource/sn83026172/1832-04-21/ed-1/?sp=2,True,"rge him with neglect of duty.\nThe Senator from Maryland had said that the contin\ngent fund was not made applicable to outfits. A few\nyears since, a number of diplomatic agents were sent\nabroad during the recess, and a number were recall\ned. T"
outfits,chroniclingamerica,1830-03-27,"Image 2 of Daily national intelligencer (Washington City [D.C.]), March 27, 1830",http://www.loc.gov/resource/sn83026172/1830-03-27/ed-1/?sp=2,True,"t; and has not,\nin terms, it is true, but in substance, charged the admi\nnistration with profusion, in the payment of outfits to\nthe Ministers recently appointed to Colombia, to Spain,\nto England, and to France, and the Charge des Affaires\nto"
outfits,chroniclingamerica,1832-05-19,"Image 1 of Providence patriot, Columbian phenix (Providence, R.I.), May 19, 1832",http://www.loc.gov/resource/sn83025643/1832-05-19/ed-1/?sp=1,True," of opinion that such\na furd was vnnecessary, and\nas little of opinion\u2018that it should\n\u201cbe charged with the outfits of\nCmiinisters when Congress has an\nCepportunity of making specific\nappropriations for the objects.\nTie had been un"
outfits,chroniclingamerica,1827-01-10,"Image 2 of Daily national intelligencer (Washington City [D.C.]), January 10, 1827",http://www.loc.gov/resource/sn83026172/1827-01-10/ed-1/?sp=2,True,"\nMr. VERPLANCK rose to move an amendment. The\nobject of the mover being to inquire into an alleged\nabuse in allowing outfits Charges des \u2018.fiaires, as the\nlaw authorizing' outfits, was passed only in 1810, it\nseemed to be unnecessary to "
outfits,chroniclingamerica,1832-05-22,"Image 1 of The New Hampshire gazette (Portsmouth [N.H.]), May 22, 1832",http://www.loc.gov/resource/sn83025588/1832-05-22/ed-1/?sp=1,False,
outfits,chroniclingamerica,1825-04-05,"Image 1 of Edwardsville spectator (Edwardsville, Ill.), April 5, 1825",http://www.loc.gov/resource/sn82015374/1825-04-05/ed-1/?sp=1,True," Chaige des Affairs al\nSlock ho 1 n n the N therlunds, and al\nLisbon, forty-nine thousand five hundred\ndollars*\nFor outfits of Ministers to London and\nMadrid, and for Charge des Affairs at\nLisbon and at Paris, iwen')-seven thou\nsand dollars"
outfits,chroniclingamerica,1830-04-02,"Image 3 of Constitutional Whig (Richmond, Va.), April 2, 1830",http://www.loc.gov/resource/sn83045110/1830-04-02/ed-1/?sp=3,True,"Ministers of die United States to Great\nBritain, France, Spain and Colombia, and a\nCharge des Affaires to Mexico; for outfits for\nCharge d\u2019Affaires to Sweden, Peru and Gua\ntemala; for the salaries of the Charge des\nAffaires of the United"
outfits,chroniclingamerica,1825-02-25,"Image 3 of The Virginian (Lynchburg [Va.]), February 25, 1825",http://www.loc.gov/resource/sn85027015/1825-02-25/ed-1/?sp=3,True,"net: of only a few muiiths lie did nut\nfed himself at liberty, under his view of\nI piblic economy, to give Mr. M. his outfits\nlo hoili Paris and London in the same\nJ'-'v, but in lieu of hiy; outfit, to Paris, he\nCause it J- rigatii to be equi"
outfits,chroniclingamerica,1829-02-20,"Image 2 of Daily national intelligencer (Washington City [D.C.]), February 20, 1829",http://www.loc.gov/resource/sn83026172/1829-02-20/ed-1/?sp=2,True,"nd France might return to this coun\ntry during the ensuing Spring, in which case, their sta\ntions must be filled, and outfits would be requisite for\nthat purpose.\nMr. McDUFFIE said, in reply, that the Committee\nof Ways and M-ans had no offici"
outfits,chroniclingamerica,1830-04-30,"Image 4 of Constitutional Whig (Richmond, Va.), April 30, 1830",http://www.loc.gov/resource/sn83045110/1830-04-30/ed-1/?sp=4,False,
outfits,chroniclingamerica,1832-05-30,"Image 1 of Vandalia Whig and Illinois intelligencer (Vandalia, Ill.), May 30, 1832",http://www.loc.gov/resource/sn82015332/1832-05-30/ed-1/?sp=1,True,"lor contin\ngencies of the Ligation of the United States to\nTurkey, thirty-seven thousand five hundred dol\nlars.\nFor outfits of the Ministers of the United\nl\"" o.cut iSntam, France and Russia, thir\nty-six thousand dollars.\nFor outfits of the"
outfits,chroniclingamerica,1827-09-14,"Image 3 of Delaware journal (Wilmington [Del.]), September 14, 1827",http://www.loc.gov/resource/sn83025530/1827-09-14/ed-1/?sp=3,False,
outfits,chroniclingamerica,1829-02-27,"Image 2 of Rhode-Island American and Providence gazette (Providence [R.I.]), February 27, 1829",http://www.loc.gov/resource/sn83021385/1829-02-27/ed-1/?sp=2,True,"sted the prob*\nability that our Ministers to Mexico and France\nmight return during the ensuing Spring, in\nwhich case outfits would be necessary fur their\nsuccessors. Mr M'Duffie (who as Chairman of\nthe Committee of Ways and Means, would prob\"
outfits,chroniclingamerica,1813-11-16,"Image 2 of Daily national intelligencer (Washington City [D.C.]), November 16, 1813",http://www.loc.gov/resource/sn83026172/1813-11-16/ed-1/?sp=2,True,"i istcr pleni\npotentiary, the one fiom the United\nStates being entitled to receive a sum\nnot exceeding 6 000 dollars outfits, and\n6,000 per annum, the other 9,000 uol\nUrs outfits and 9,000 per annum, at\nthe discretion of th President out the"
outfits,chroniclingamerica,1825-03-25,"Image 2 of American watchman and Delaware advertiser (Wilmington, Del.), March 25, 1825",http://www.loc.gov/resource/sn82014894/1825-03-25/ed-1/?sp=2,True," Chat ge de*\nAffaires at Stockholm, in the Netherlands, and at\nLisbon, forty nine thousand five hundred dollars.\nFor outfits of Ministers to London and Madrid\nand for Charge des Affaires at Lisbon and at Paris,\ntwenty-seven thousand dollars.\"
outfits,chroniclingamerica,1827-05-24,"Image 2 of Martinsburg gazette and public advertiser (Martinsburg, Va. [W. Va.]), May 24, 1827",http://www.loc.gov/resource/sn85059526/1827-05-24/ed-1/?sp=2,True,"agents abroad, u clear saving to the govern\nment accrues of mure than 81.000 dollars for\none year\u2019s salaries ami outfits,- and of 4o,0tl0\ndollars in salaries each year thert after. During\nMr. Monroe's ado -nistraiiou, uunosters with\ni ou"
outfits,chroniclingamerica,1832-10-12,"Image 1 of Richmond enquirer (Richmond, Va.), October 12, 1832",http://www.loc.gov/resource/sn84024735/1832-10-12/ed-1/?sp=1,True,"nt of those expenses, so far as they de\npend upon the action of the Executive, viz:\n1326-7-8 1829-30-31\nSalaries and outfits of Minis\nters, Charges dcs Affaires,\nSecretaries of Legation and\nContingent expenses of\nForeign Missions, $160,905 "
outfits,chroniclingamerica,1807-10-12,"Image 1 of The national intelligencer and Washington advertiser (Washington City [D.C.]), October 12, 1807",http://www.loc.gov/resource/sn83045242/1807-10-12/ed-1/?sp=1,True," him.\nj In the event of hi I be\nfore you left this stated to you that his\nengagement was to nay me for the yes\nsel, outfits, and cargo, at the rate of\n200 per cent advance, the amount of\nwhich is as follows, viz.\nAmt. costof ship Leander,\n"
worth the candle,chroniclingamerica,1833-08-06,"Image 3 of Daily national intelligencer (Washington City [D.C.]), August 6, 1833",http://www.loc.gov/resource/sn83026172/1833-08-06/ed-1/?sp=3,True,"mploy ourselves in prosecuting every political\nadventurer who labors for his reward by villifying\nus. The game is not worth the candle. To the\nconductors, however, of the said Evening Post,\nwho seem to be emulous of the honors of the\nGlobe, even to th"
worth the candle,chroniclingamerica,1812-05-22,"Image 1 of Martinsburgh gazette (Martinsburgh, Va. [W. Va.]), May 22, 1812",http://www.loc.gov/resource/sn84038455/1812-05-22/ed-1/?sp=1,True," navy can do\nand will do effectually, what is now done par\ntially by the orders in council, the game does\nnot appear worth the candle Prudence and\na due regard to the interest of the country\n\u2022eem to require of us, befjre we engage in\nthe contemp"
worth the candle,chroniclingamerica,1824-08-03,"Image 2 of The New Hampshire gazette (Portsmouth [N.H.]), August 3, 1824",http://www.loc.gov/resource/sn83025588/1824-08-03/ed-1/?sp=2,True,"pitals to be established for\nthe wounded. We think that the British\nwill hesitate bombarding Algiers, the gameis\nnot worth the candle,\u201d and we have some sus\npicion that they may not succeed. A block\nade of 2 frigates and 2 sloops will do them mor"
worth the candle,chroniclingamerica,1806-05-08,"Image 4 of Lynchburg star (Lynchburg [Va.]), May 8, 1806",http://www.loc.gov/resource/sn85025609/1806-05-08/ed-1/?sp=4,False,
worth the candle,chroniclingamerica,1828-03-11,"Image 2 of Delaware patriot & American watchman (Wilmington, Del.), March 11, 1828",http://www.loc.gov/resource/sn82014393/1828-03-11/ed-1/?sp=2,False,
worth the candle,chroniclingamerica,1804-02-13,"Image 2 of The national intelligencer and Washington advertiser (Washington City [D.C.]), February 13, 1804",http://www.loc.gov/resource/sn83045242/1804-02-13/ed-1/?sp=2,False,
