path,case,what,basis,source
cases/chicago-fire/bales/appendixD/patrick_oleary.txt,chicago-fire,"testimony transcribed in the appendix of Bales, The Great Chicago Fire and the Myth of Mrs. O'Leary's Cow (2002)","testimony transcribed in the appendix of Bales, The Great Chicago Fire and the Myth of Mrs. O'Leary's Cow (2002); the 1871 testimony itself is public domain and the Tribune's reports of it are kept",https://www.loc.gov/resource/sn82014064/1871-11-26/ed-1/?sp=1
cases/chicago-fire/bales/appendixD/william_brown.txt,chicago-fire,"testimony transcribed in the appendix of Bales, The Great Chicago Fire and the Myth of Mrs. O'Leary's Cow (2002)","testimony transcribed in the appendix of Bales, The Great Chicago Fire and the Myth of Mrs. O'Leary's Cow (2002); the 1871 testimony itself is public domain and the Tribune's reports of it are kept","no URL recorded; the file name gives the source: ""william brown"""
cases/chicago-fire/bales/appendixD/witness_list.txt,chicago-fire,"testimony transcribed in the appendix of Bales, The Great Chicago Fire and the Myth of Mrs. O'Leary's Cow (2002)","testimony transcribed in the appendix of Bales, The Great Chicago Fire and the Myth of Mrs. O'Leary's Cow (2002); the 1871 testimony itself is public domain and the Tribune's reports of it are kept","no URL recorded; the file name gives the source: ""witness list"""
cases/chicago-fire/literature/gbooks/BALES_SNIPPETS_BY_QUERY.txt,chicago-fire,"search excerpts from a book still in copyright (Google Books, Open Library or Internet Archive full-text search)","search excerpts from a book still in copyright (Google Books, Open Library or Internet Archive full-text search)","no URL recorded; the file name gives the source: ""BALES SNIPPETS BY QUERY"""
cases/chicago-fire/literature/texts/americanheritage_olearys_full.txt,chicago-fire,article still in copyright (American Heritage,article still in copyright (American Heritage; Musham 1940; Chicago Tribune 1997-1998),https://www.americanheritage.com/olearys-and-great-chicago-fire
cases/chicago-fire/literature/texts/musham_1940_part3_commentary_cause.txt,chicago-fire,article still in copyright (American Heritage,article still in copyright (American Heritage; Musham 1940; Chicago Tribune 1997-1998),"no URL recorded; the file name gives the source: ""musham 1940 part3 commentary cause"""
cases/chicago-fire/literature/texts/musham_1940_start_of_fire_section.txt,chicago-fire,article still in copyright (American Heritage,article still in copyright (American Heritage; Musham 1940; Chicago Tribune 1997-1998),"no URL recorded; the file name gives the source: ""musham 1940 start of fire section"""
cases/chicago-fire/literature/texts/tribune_debartolo_1997-10-08.txt,chicago-fire,article still in copyright (American Heritage,article still in copyright (American Heritage; Musham 1940; Chicago Tribune 1997-1998),https://www.chicagotribune.com/news/ct-xpm-1997-10-08-9710080167-story.html
cases/chicago-fire/literature/texts/tribune_debartolo_1998-03-03.txt,chicago-fire,article still in copyright (American Heritage,article still in copyright (American Heritage; Musham 1940; Chicago Tribune 1997-1998),https://www.chicagotribune.com/news/ct-xpm-1998-03-03-9803030082-story.html
cases/chicago-fire/maps/images/musham_1940_plan_p98.jpg,chicago-fire,"plan reproduced from Musham 1940, still in copyright","plan reproduced from Musham 1940, still in copyright","no URL recorded; the file name gives the source: ""musham 1940 plan p98"""
cases/chicago-fire/press/pages/chicagology/chicago-fire.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire/
cases/chicago-fire/press/pages/chicagology/chicago-fire.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire/
cases/chicago-fire/press/pages/chicagology/chicago-fire_aftermath.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_aftermath/
cases/chicago-fire/press/pages/chicagology/chicago-fire_aftermath.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_aftermath/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire001.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire001/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire001.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire001/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire002.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire002/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire002.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire002/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire003.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire003/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire003.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire003/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire004.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire004/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire004.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire004/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire005.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire005/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire005.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire005/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire006.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire006/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire006.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire006/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire007.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire007/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire007.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire007/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire008.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire008/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire008.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire008/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire009.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire009/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire009.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire009/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire010.html,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire010/
cases/chicago-fire/press/pages/chicagology/chicago-fire_fire010.txt,chicago-fire,page copied from a website still in copyright (chicagology.com,"page copied from a website still in copyright (chicagology.com; greatchicagofire.org, Chicago History Museum)",chicagology.com: https://chicagology.com/chicago-fire_fire010/
